year,source,station_code,station_name,state,Temperature_C,Dissolved_Oxygen_mg_l,pH,BOD_mg_l,Nitrate_mg_l,TDS_mg_l,Fluoride_mg_l
2016,nwmp_pdf,,"GANGA U/S, VINDHYACHAL, MIRZAPUR",UTTAR PRADESH,2100.0,7.7,6.5,2.1,0.0,,
2016,nwmp_pdf,,GANGA D/S MIRZAPUR,UTTAR PRADESH,2400.0,7.9,6.6,2.3,0.0,,
2016,nwmp_pdf,,GANGA U/S VARANASI (ASSIGHAT),UTTAR PRADESH,2200.0,7.4,7.4,2.8,0.0,,
2016,nwmp_pdf,,GANGA D/S VARANASI (MALVIYA BRIDGE),UTTAR PRADESH,34000.0,6.4,7.3,4.2,0.0,,
2016,nwmp_pdf,,GANGA AT TRIGHAT (GHAZIPUR),UTTAR PRADESH,23000.0,6.7,7.3,4.2,0.0,,
2016,nwmp_pdf,,GANGA AT BUXAR,BIHAR,5000.0,6.0,7.5,2.4,0.0,,
2016,nwmp_pdf,,"GANGA AT BUXAR, RAMREKHAGHAT",BIHAR,3000.0,5.5,7.4,2.4,0.0,,
2016,nwmp_pdf,,"GANGA U/S KHURJI, PATNA",BIHAR,2200.0,7.2,7.2,1.8,0.0,,
2016,nwmp_pdf,,"GANGA AT CONFLUENCE OF SONE DORIGANJ, CHAPRA",BIHAR,1100.0,7.0,7.7,2.0,0.0,,
2016,nwmp_pdf,,GANGA DARBHANGA GHAT AT PATNA,BIHAR,3000.0,6.5,7.4,2.2,0.0,,
2016,nwmp_pdf,,GANGA D/S PATNA (GANGA BRIDGE),BIHAR,2200.0,6.2,7.4,2.3,0.0,,
2016,nwmp_pdf,,"GANGA AT PUNPUN, PATNA",BIHAR,3000.0,6.5,7.2,2.5,0.0,,
2016,nwmp_pdf,,GANGA AT FATUHA,BIHAR,3000.0,6.8,7.2,2.0,0.0,,
2016,nwmp_pdf,,GANGA U/S MOKAMA,BIHAR,1700.0,7.6,7.8,2.0,0.0,,
2016,nwmp_pdf,,GANGA D/S MOKAMA,BIHAR,1700.0,7.5,7.7,2.1,0.0,,
2016,nwmp_pdf,,GANGA AT MUNGER,BIHAR,1700.0,6.9,7.6,2.2,0.0,,
2016,nwmp_pdf,,"GANGA AT SULTANGANJ, BHAGALPUR",BIHAR,2200.0,7.1,7.8,2.2,0.0,,
2016,nwmp_pdf,,GANGA AT BHAGALPUR,BIHAR,2200.0,6.9,7.6,2.3,0.0,,
2016,nwmp_pdf,,GANGA AT KAHALGAON,BIHAR,3000.0,7.2,7.8,2.4,0.0,,
2016,nwmp_pdf,,GANGA AT D/S BUXAR NEAR GANGA BRIDGE,BIHAR,900.0,5.2,7.5,2.4,0.0,,
2016,nwmp_pdf,,GANGA NEAR DANAPUR (NEAR PIPA PUL),BIHAR,1700.0,7.5,7.1,2.0,0.0,,
2016,nwmp_pdf,,GANGA AT BARH,BIHAR,1300.0,7.6,7.8,2.0,0.0,,
2016,nwmp_pdf,,GANGA AT U/S MUNGER (NEAR INTAKE WELL ON GANGA),BIHAR,1300.0,7.1,7.8,2.0,0.0,,
2016,nwmp_pdf,,GANGA AT U/S SULATANGANJ,BIHAR,1100.0,7.1,7.7,2.3,0.0,,
2016,nwmp_pdf,,GANGA AT U/S BHAGALPUR,BIHAR,1700.0,7.1,7.8,2.2,0.0,,
2016,nwmp_pdf,,"GANGA AT MALSALAMI, PATNA",BIHAR,3000.0,6.5,7.4,2.2,0.0,,
2016,nwmp_pdf,,GANGA AT BARAHIA,BIHAR,1700.0,7.6,7.8,2.0,0.0,,
2016,nwmp_pdf,,GANGA AT RAJMAHAL,JHARKHAND,340.0,9.0,7.1,2.9,0.0,,
2016,nwmp_pdf,,GANGA AT BAHARAMPORE,WEST BENGAL,90000.0,5.0,7.6,1.0,0.1,,
2016,nwmp_pdf,,"NABADIP ON GANGA,GHOSHPARA NEAR MONIPURGHAT",WEST BENGAL,90000.0,4.7,7.3,1.0,0.2,,
2016,nwmp_pdf,,"TRIBENI ON GANGA, NEAR BURNING GHAT",WEST BENGAL,90000.0,5.1,7.3,1.1,0.3,,
2016,nwmp_pdf,,GANGA AT PALTA,WEST BENGAL,110000.0,4.7,7.1,1.5,0.3,,
2016,nwmp_pdf,,GANGA AT SERAMPORE,WEST BENGAL,110000.0,4.6,7.1,2.3,0.3,,
2016,nwmp_pdf,,GANGA AT DAKSHINESHWAR,WEST BENGAL,50000.0,3.8,7.6,2.3,0.2,,
2016,nwmp_pdf,,GANGA AT HOWRAH-SHIVPUR,WEST BENGAL,22000.0,3.7,7.6,1.7,0.2,,
2016,nwmp_pdf,,GANGA AT GARDEN REACH,WEST BENGAL,26000.0,3.1,7.6,1.5,0.2,,
2016,nwmp_pdf,,GANGA AT ULUBERIA,WEST BENGAL,11000.0,2.5,7.3,1.0,0.2,,
2016,nwmp_pdf,,GANGA AT DIAMOND HARBOUR,WEST BENGAL,8000.0,4.4,7.8,1.5,0.3,,
2016,nwmp_pdf,,YAMUNA AT YAMUNOTRI,UTTARAKHAND,0.0,8.8,7.5,0.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT HANUMANCHATTI,UTTARAKHAND,0.0,8.6,7.6,0.0,0.0,,
2016,nwmp_pdf,,YAMUNA U/S OF LAKHWAR DAM,UTTARAKHAND,0.0,8.6,8.2,,0.0,,
2016,nwmp_pdf,,YAMUNA AT U/S DAK PATTHAR,UTTARAKHAND,30.0,8.0,7.6,1.0,0.0,,
2016,nwmp_pdf,,YAMUNA U/S PAONTA SAHIB,HIMACHAL PRADESH,15.0,6.2,7.6,0.0,0.1,,
2016,nwmp_pdf,,YAMUNA D/S PAONTA SAHIB,HIMACHAL PRADESH,21.0,6.2,7.6,0.0,0.1,,
2016,nwmp_pdf,,YAMUNA AT HATHNIKUND,HARYANA,330.0,8.2,7.3,1.0,0.0,,
2016,nwmp_pdf,,"YAMUNA AT KALANAUR, YAMUNA NAGAR",HARYANA,170.0,7.6,7.3,1.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT SONEPAT,HARYANA,140.0,6.4,7.3,1.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT WAZIRABAD,DELHI,490.0,5.1,7.2,1.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT NIZAMUDDIN,DELHI,240000.0,0.4,7.1,4.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT OKHLA A/M OF SHAHDARA DRAIN,DELHI,230000.0,0.1,7.0,4.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT MAZAWALI,UTTAR PRADESH,4900.0,0.0,7.4,10.0,0.0,,
2016,nwmp_pdf,,"YAMUNA AT KESIGHAT, VRINDAVAN",UTTAR PRADESH,64000.0,3.4,6.8,7.0,0.0,,
2016,nwmp_pdf,,YAMUNA U/S MATHURA,UTTAR PRADESH,4900.0,0.9,7.5,8.0,0.0,,
2016,nwmp_pdf,,"YAMUNA AT VISHRAMGHAT, MATHURA",UTTAR PRADESH,70000.0,2.8,6.7,2.0,0.0,,
2016,nwmp_pdf,,YAMUNA D/S MATHURA,UTTAR PRADESH,1400.0,2.8,7.6,7.0,0.0,,
2016,nwmp_pdf,,YAMUNA U/S AGRA,UTTAR PRADESH,220.0,4.1,7.1,5.0,0.0,,
2016,nwmp_pdf,,YAMUNA D/S AGRA,UTTAR PRADESH,460.0,2.8,7.1,11.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT SHAHPUR,UTTAR PRADESH,46000.0,4.8,7.5,6.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT BATESWAR,UTTAR PRADESH,68.0,6.2,7.3,5.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT ETAWAH,UTTAR PRADESH,490.0,6.4,7.4,3.0,0.0,,
2016,nwmp_pdf,,"YAMUNA AT JUHIKA B/C WITH CHANBAL, ETAWAH",UTTAR PRADESH,940.0,5.4,7.2,3.0,0.0,,
2016,nwmp_pdf,,YAMUNA AT ALLAHABAD D/S (BALUA GHAT),UTTAR PRADESH,6300.0,7.4,7.9,2.2,0.8,,
2016,nwmp_pdf,,RAMGANGA B/C AT KANNAUJ,UTTAR PRADESH,3400.0,,6.9,3.5,0.2,,
2016,nwmp_pdf,,"KALI EAST AT KHARKHODA- PARIKSHIT GARH ROAD, VILL. KOL, MEERUT",UTTAR PRADESH,170000.0,,7.4,52.0,2.0,,
2016,nwmp_pdf,,KALINAD B/CI AT KANNAUJ,UTTAR PRADESH,3800.0,,7.0,3.1,0.2,,
2016,nwmp_pdf,,"VARUNA AT RAMESHWAR, VARANASI",UTTAR PRADESH,2700.0,,7.2,2.7,0.0,,
2016,nwmp_pdf,,VARUNA B/C WITH GANGA AT VARANASI,UTTAR PRADESH,140000.0,,7.4,15.0,0.0,,
2016,nwmp_pdf,,GOMTI AT SITAPUR U/S AT WATER INTAKE,UTTAR PRADESH,200.0,,7.5,2.3,1.0,,
2016,nwmp_pdf,,GOMTI AT LUCKNOW U/S AT WATER INTAKE POINT,UTTAR PRADESH,1700.0,,7.6,3.1,1.3,,
2016,nwmp_pdf,,GOMTI D/S LUCKNOW,UTTAR PRADESH,130000.0,,7.4,10.0,1.6,,
2016,nwmp_pdf,,GOMTI D/S JAUNPUR,UTTAR PRADESH,22000.0,,8.0,4.0,0.0,,
2016,nwmp_pdf,,GOMTI AT VARANASI,UTTAR PRADESH,11000.0,,7.2,3.0,0.0,,
2016,nwmp_pdf,,"GHAGHRA AT BARHALGANJ, GORAKHPUR",UTTAR PRADESH,2200.0,,7.8,2.9,0.3,,
2016,nwmp_pdf,,SONE AT KOELWAR,BIHAR,140.0,,7.1,2.0,0.0,,
2016,nwmp_pdf,,"GANDAK B/C AT SONEPUR, PATNA",BIHAR,1100.0,,7.0,1.8,0.0,,
2016,nwmp_pdf,,"GANDAK AT REWAGHAT, MUJAFFARPUR",BIHAR,1100.0,,7.0,1.8,0.0,,
2016,nwmp_pdf,,GANDAK AT SAMASTIPUR ROAD BRIDGE,BIHAR,2000.0,,7.3,2.0,0.0,,
2016,nwmp_pdf,,"BURHI GANDAK AT AKHARAGHAT, MUZAFFARPUR",BIHAR,3000.0,,7.3,1.8,0.0,,
2016,nwmp_pdf,,TONS RIVER,HIMACHAL PRADESH,3.7,8.7,6.3,0.1,0.0,,
2016,nwmp_pdf,,BATTA B/C TO YAMUNA,HIMACHAL PRADESH,15.0,6.2,7.5,0.2,0.0,,
2016,nwmp_pdf,,HINDON AT SAHARANPUR D/S,UTTAR PRADESH,21000.0,,7.3,36.0,0.0,,
2016,nwmp_pdf,,"HINDON AT SARDHANA BUDHANA ROAD, VILLAGE BAPARSI, MEERUT",UTTAR PRADESH,110000.0,,7.2,44.0,3.2,,
2016,nwmp_pdf,,HINDON D/S GHAZIABAD,UTTAR PRADESH,240000.0,0.0,6.7,32.0,0.5,,
2016,nwmp_pdf,,BETWA B/C YAMUNA AT HAMIRPUR,UTTAR PRADESH,4000.0,4.8,7.8,3.1,0.0,,
2016,nwmp_pdf,,BETWA U/S BEENA,MADHYA PRADESH,0.0,6.4,7.6,0.5,0.0,,
2016,nwmp_pdf,,BETWA D/S BEENA,MADHYA PRADESH,0.0,6.4,7.6,0.6,0.0,,
2016,nwmp_pdf,,"BETWA AT NAYAPUR D/S MANDIDEEP INDL. AREA NO.1, DISTRICT RAISEN",MADHYA PRADESH,210.0,5.9,6.8,2.2,0.0,,
2016,nwmp_pdf,,"BETWA NEAR ROAD BRIDGE, BHOJPUR",MADHYA PRADESH,110.0,6.7,7.4,1.4,0.0,,
2016,nwmp_pdf,,BETWA NEAR W/S INTAKE WELL POINT RAISEN,MADHYA PRADESH,70.0,7.5,7.4,0.9,0.0,,
2016,nwmp_pdf,,"BETWA NEAR INTAKE POINT, VIDISHA",MADHYA PRADESH,2.0,7.0,7.3,1.4,0.0,,
2016,nwmp_pdf,,"BETWA AT CHARANTIRGHAT, VIDISHA",MADHYA PRADESH,60.0,6.4,7.7,1.9,0.0,,
2016,nwmp_pdf,,BETWA D/S AFTER MIXING OF BAIS AT VIDISHA,MADHYA PRADESH,70.0,6.8,7.5,1.6,0.0,,
2016,nwmp_pdf,,"KALIASOT NEAR ROAD BRIDGE, MANDIDEEP",MADHYA PRADESH,110.0,5.9,6.8,0.4,0.0,,
2016,nwmp_pdf,,SONE AT CHACHAI,MADHYA PRADESH,27.0,6.7,7.4,0.9,0.2,,
2016,nwmp_pdf,,SONE AT AMLAI,MADHYA PRADESH,26.0,6.8,7.3,1.0,0.4,,
2016,nwmp_pdf,,SONE AT ORIGINE AMARKANTAK,MADHYA PRADESH,6.0,6.0,6.8,0.5,0.0,,
2016,nwmp_pdf,,"SONE AT AMLAI, 100 METRE D/S AFTER MIXING OF ATPS",MADHYA PRADESH,40.0,3.2,6.6,1.6,0.6,,
2016,nwmp_pdf,,SONE AT DEVLOAD OUT- LET OF BANSAGAR DAM,MADHYA PRADESH,22.0,6.8,7.5,0.7,0.2,,
2016,nwmp_pdf,,SONE NEAR BANZARI,BIHAR,1100.0,7.2,7.2,1.8,0.0,,
2016,nwmp_pdf,,SONE RIVER AT BAHIYARA,BIHAR,1100.0,5.2,7.5,1.8,0.0,,
2016,nwmp_pdf,,SONE RIVER AT NASIRIGANJ DAM,BIHAR,1300.0,7.1,7.4,2.0,0.0,,
2016,nwmp_pdf,,"CHAMBAL AT TAL VILLAGE NEAR BRIDGE, UJJAIN",MADHYA PRADESH,40.0,6.9,7.0,1.6,1.0,,
2016,nwmp_pdf,,CHAMBAL AT NAGDA U/S (WATER INTAKE POINT),MADHYA PRADESH,7.0,6.8,7.2,1.0,0.6,,
2016,nwmp_pdf,,CHAMBAL D/S NAGDA,MADHYA PRADESH,500.0,6.1,7.3,2.9,0.7,,
2016,nwmp_pdf,,"CHAMBAL ENTERING IN RAJASTHAN AT GANDHI SAGAR DAM, KOTA",RAJASTHAN,7.0,4.6,7.5,0.7,0.1,,
2016,nwmp_pdf,,"CHAMBAL AT GANDHI SAGAR DAM, RAMPURA",MADHYA PRADESH,40.0,7.2,7.2,1.2,0.1,,
2016,nwmp_pdf,,CHAMBAL AT KOTA U/S (INTAKE PT. NEAR BARRAGE),RAJASTHAN,7.0,5.5,7.7,0.7,0.1,,
2016,nwmp_pdf,,CHAMBAL AT KOTA D/S (2 KM. FROM CITY),RAJASTHAN,93.0,4.5,7.9,0.9,0.5,,
2016,nwmp_pdf,,CHAMBAL AT RAMESHWARGHAT NR. SAWAIMADHOPUR,RAJASTHAN,11.0,4.9,7.9,0.7,0.2,,
2016,nwmp_pdf,,CHAMBAL AT DHOLPUR,MADHYA PRADESH,325.0,7.2,7.2,1.3,0.0,,
2016,nwmp_pdf,,"PARVATI B/M CHAMBAL AT KHATOLI, KOTA",RAJASTHAN,7.0,5.0,8.0,0.8,0.4,,
2016,nwmp_pdf,,"KALI SINDH AT ANICUT OF M/S CFCL GADEPAN, KOTA",RAJASTHAN,7.0,4.7,8.0,0.7,0.5,,
2016,nwmp_pdf,,"RIVER KALI SINDH AT BAROD ROAD BRIDGE, KOTA",RAJASTHAN,11.0,4.6,8.1,0.9,0.6,,
2016,nwmp_pdf,,"CHAMBAL AT JAWNPAWA, FROM ORIGIN POINT, INDORE",MADHYA PRADESH,30.0,6.5,7.7,1.2,0.5,,
2016,nwmp_pdf,,DAMODAR D/S BHAIRABI AT RAJRAPPA,JHARKHAND,22.0,7.0,7.4,1.3,0.0,,
2016,nwmp_pdf,,DAMODAR AT RAMGARH ROAD BRIDGE,JHARKHAND,22.0,7.4,7.2,1.5,0.0,,
2016,nwmp_pdf,,GANDAK U/S ROAD BRIDGE MUZAFFARPUR (NH),BIHAR,3000.0,7.5,7.2,1.7,0.0,,
2016,nwmp_pdf,,GANDAK GOPALGANJ PIPRAKOTHI ROAD BRIDGE (DUMARIA GHAT),BIHAR,1100.0,7.0,7.3,1.8,0.0,,
2016,nwmp_pdf,,KOSI AT KASHIPUR BAJPUR ROAD BRIDGE,UTTARAKHAND,280.0,6.2,7.2,2.4,0.0,,
2016,nwmp_pdf,,"TONS AT MADHAVGARH, NEAR PHED W/S INTAKE POINT, SATNA",MADHYA PRADESH,26.0,5.8,6.3,1.1,0.0,,
2016,nwmp_pdf,,"TONS AT CHAKGHAT NEAR W/S PUMPING STATION, REWA",MADHYA PRADESH,21.0,6.7,7.2,1.5,0.1,,
2016,nwmp_pdf,,TONS AT CHAKGHAT,MADHYA PRADESH,33.0,6.0,7.5,1.5,0.7,,
2016,nwmp_pdf,,TONS AT MADHAVGARH,MADHYA PRADESH,34.0,5.7,6.1,1.0,0.0,,
2016,nwmp_pdf,,DAMODAR AT PHUSRO ROAD BRIDGE,JHARKHAND,26.0,7.2,7.3,2.8,0.0,,
2016,nwmp_pdf,,DAMODAR U/S JAMADOVA,JHARKHAND,20.0,7.5,7.4,1.8,0.0,,
2016,nwmp_pdf,,DAMODAR D/S SINDRI,JHARKHAND,20.0,7.3,7.5,2.0,0.0,,
2016,nwmp_pdf,,DAMODAR AT PANCHET DAM,JHARKHAND,21.0,7.5,7.5,1.4,0.0,,
2016,nwmp_pdf,,DAMODAR AT DISHERGARH VILL.(NR.BIHAR-WEST BENGAL BORDER),WEST BENGAL,700.0,6.3,7.4,1.1,0.1,,
2016,nwmp_pdf,,DAMODAR AT D/S OF IISCO AFTER 3RD OUTFALL AT DHENNA VILLAGE,WEST BENGAL,400.0,6.6,7.1,1.1,0.2,,
2016,nwmp_pdf,,DAMODAR AT NARAINPUR A/C OF NUNIA NALLAH,WEST BENGAL,2200.0,4.7,7.1,2.0,0.3,,
2016,nwmp_pdf,,DAMODAR NEAR MUJHER MANA VILLAGE A/C OF TAMLA NALLAH,WEST BENGAL,1300.0,4.9,7.1,1.1,0.1,,
2016,nwmp_pdf,,"HOOGHLY, DURGACHAK, NEAR PATHIKALI",WEST BENGAL,11000.0,5.4,7.5,0.7,0.1,,
2016,nwmp_pdf,,"DAMODAR,WATER INTAKE POINT FOR BURDWAN TOWN",WEST BENGAL,400.0,6.5,7.4,1.2,0.2,,
2016,nwmp_pdf,,RUPNARAYAN B/C TO RIVER GANGA NEAR GEONKHALI,WEST BENGAL,8000.0,4.8,7.8,0.4,0.2,,
2016,nwmp_pdf,,BRAHAMPUTRA AT PANDU,ASSAM,720.0,6.4,7.1,0.8,0.1,,
2016,nwmp_pdf,,"JAI BHARALI NEAR BISWANATH CHARALI, SONITPUR",ASSAM,300.0,6.5,7.0,0.4,0.1,,
2016,nwmp_pdf,,SONAI RIVER AT SONAI,ASSAM,910.0,5.5,6.8,0.6,0.1,,
2016,nwmp_pdf,,"NARMADA AT PANCHWATIGHAT, BEFORE MIXING WITH BAWANGANGA JABALPUR",MADHYA PRADESH,23.0,6.9,7.1,1.2,0.0,,
2016,nwmp_pdf,,"NARMADA AT SARSWATIGHAT, AFTER MIXING WITH BAWANGANGA JABALPUR",MADHYA PRADESH,21.0,6.8,7.2,1.1,0.0,,
2016,nwmp_pdf,,MAHANADI D/S (A/C WITH R. ONG SONEPUR U/S),ODISHA,230.0,6.6,7.5,0.3,0.0,,
2016,nwmp_pdf,,MAHANADI A/C WITH R.TEL (SONEPUR D/S),ODISHA,700.0,6.2,7.5,0.7,0.5,,
2016,nwmp_pdf,,KABATABANDHA (BEFORE IMPACT OF INDUSTRIAL ACTIVITY IN KALINGANAGAR AREA),ODISHA,330.0,6.2,6.9,0.6,0.1,,
2016,nwmp_pdf,,KHANDITARA (D/S OF INDUSTRIAL ACTIVITIES AT KALINGA NAGAR),ODISHA,490.0,5.7,7.1,0.4,0.1,,
2016,nwmp_pdf,,"GODAVARI AT U/S OF GANGAPUR DAM, NASIK, MAHARASHTRA",MAHARASHTRA,40.0,5.4,7.1,2.0,0.0,,
2016,nwmp_pdf,,"INDRAVATI A/C DANTEWADA NELSONNAR, DANTEWADA",CHHATTISGARH,18.0,7.6,7.6,1.0,0.0,,
2016,nwmp_pdf,,WARDHA AT CONFLUENCE POINT OF PENGANGA & WARDHA AT JUAD,MAHARASHTRA,245.0,5.6,7.0,4.0,0.0,,
2016,nwmp_pdf,,WAINGANGA AT BALAGHAT,MADHYA PRADESH,23.0,7.0,7.2,1.6,0.0,,
2016,nwmp_pdf,,WAINGANGA AT CHINDWARA,MADHYA PRADESH,0.0,6.9,7.5,2.1,1.3,,
2016,nwmp_pdf,,WAINGANGA A/C WITH KANHAN,MAHARASHTRA,48.0,5.2,6.7,3.8,0.3,,
2016,nwmp_pdf,,WAINGANGA U/S OF ELLORA PAPER MILL.,MAHARASHTRA,33.0,5.6,6.8,2.5,0.0,,
2016,nwmp_pdf,,WAINGANGA D/S OF ELLORA PAPER MILL.,MAHARASHTRA,70.0,4.6,6.8,5.0,0.0,,
2016,nwmp_pdf,,"WAINGANGA U/S OF GAURAV PAPER MILLS, NEAR JACKWELL.",MAHARASHTRA,252.0,6.1,7.0,3.6,0.0,,
2016,nwmp_pdf,,"WAINGANGA D/S OF GAURAV PAPER MILLS, NEAR JACKWELL.",MAHARASHTRA,250.0,5.4,7.0,4.6,0.0,,
2016,nwmp_pdf,,WAINGANGA AT ASHTI,MAHARASHTRA,328.0,6.4,7.0,2.0,0.0,,
2016,nwmp_pdf,,"WAINGANGA AT CHHAPARA, NEAR W/S INTAKE POINT, JABALPUR",MADHYA PRADESH,15.0,7.0,7.4,1.0,0.0,,
2016,nwmp_pdf,,"WAINGANGA AT CHHAPARA, NEAR ROAD BRIDGE AFTER MIXI",MADHYA PRADESH,15.0,6.3,7.4,1.2,0.0,,
2016,nwmp_pdf,,"PENGANGA NEAR WATER SUPPLY SCHEME OF UMARKHED MC BELKHED, UMARKHED, YAVATMAL",MAHARASHTRA,249.0,6.0,7.0,3.0,0.1,,
2016,nwmp_pdf,,"PENGANGA D/S OF ISAPUR DAM, ISAPUR, PUSAD, YAVATMAL",MAHARASHTRA,246.0,6.0,7.0,3.0,0.0,,
2016,nwmp_pdf,,"PENGANGA AT MEHKAR- BULDANA ROAD BRIDGE, MEHKAR, BULDANA",MAHARASHTRA,46.0,2.5,7.0,3.0,0.0,,
2016,nwmp_pdf,,KRISHNA - ANKALI BRIDGE ALONG CHIKKODI KAGWAD ROAD,KARNATAKA,170.0,5.9,7.1,0.7,0.5,,
2016,nwmp_pdf,,PANCHAGANGA AT ICHALKARANJI,MAHARASHTRA,150.0,4.0,7.2,2.0,0.1,,
2016,nwmp_pdf,,PANCHAGANGA AT SHIROL NEAR SHIROL INTAKE WELL.,MAHARASHTRA,144.0,4.8,6.8,2.0,0.1,,
2016,nwmp_pdf,,PANCHAGANGA U/S OF KOLHAPUR TOWN,MAHARASHTRA,106.0,4.5,6.9,2.0,0.1,,
2016,nwmp_pdf,,PANCHAGANGA D/S OF KOLHAPUR TOWN,MAHARASHTRA,126.0,4.7,6.8,2.0,0.1,,
2016,nwmp_pdf,,BHIMA D/S OF ROAD BRIDGE AT GANGAPUR VILLAGE,KARNATAKA,130.0,5.9,8.3,2.8,0.0,,
2016,nwmp_pdf,,MULA AT HARRISON BRIDGE NEAR MULA- PAWANA SANGAM,MAHARASHTRA,130.0,0.6,6.8,3.8,0.2,,
2016,nwmp_pdf,,TUNGABHADRA D/S OF GANGAWATHI,KARNATAKA,900.0,6.6,7.5,2.0,0.0,,
2016,nwmp_pdf,,BHAVANI AT PATHIRAKALIAMMAN KOIL,TAMIL NADU,210.0,5.0,6.4,0.8,0.0,,
2016,nwmp_pdf,,"BHAVANI U/S OF KALINGARAYAN CANAL (B5), ERODE",TAMIL NADU,630.0,4.5,7.2,1.0,0.0,,
2016,nwmp_pdf,,"BHAVANI D/S OF KALINGARAYAN CANAL (B10), ERODE",TAMIL NADU,840.0,5.9,7.6,0.6,0.0,,
2017,nwmp_pdf,,YAMUNA AT,,5400.0,,7.1,,,,
2017,nwmp_pdf,,YAMUNA AT U/S OF,,270.0,,7.2,1.0,,,
2017,nwmp_pdf,,YAMUNA AT U/S DAK,,60.0,,7.2,1.0,,,
2017,nwmp_pdf,,"RIVER YAMUNA , U/S",HIMACHAL,10.0,,7.3,0.1,,,
2018,nwmp_pdf,2913,"KALI BEIN FALLING INTO RIVER BEAS, PUNJAB",PUNJAB,940.0,4.1,7.0,,1.3,,
2018,nwmp_pdf,2755,"BANGANGA (BATHING GHAT), KATRA, J&K",JAMMU & KASHMIR,,,7.8,,,,
2018,nwmp_pdf,2756,BANGANGA (IN FRONT OF PONY SHED NEAR REASI BRIDGE),JAMMU & KASHMIR,,,8.1,,,,
2018,nwmp_pdf,3284,SINDH RIVER AT SONAMARG D/S,JAMMU & KASHMIR,,,7.4,,,,
2018,nwmp_pdf,10148,RIVER GANGA AT HAR KI PAURI GHAT,UTTARAKHAND,60.0,,7.4,,,,
2018,nwmp_pdf,1146,GANGA AT BITHOOR (KANPUR),UTTAR PRADESH,3500.0,,7.8,,,,
2018,nwmp_pdf,2498,"GANGA AT KALA KANKAR, RAEBARELI",UTTAR PRADESH,7000.0,,7.7,,,,
2018,nwmp_pdf,1074,GANGA AT BUXAR,BIHAR,6300.0,,7.0,,,,
2018,nwmp_pdf,2564,GANGA AT THE CONFLUENCE OF SONE RIVER DORIGANJ,BIHAR,5800.0,,6.8,,,,
2018,nwmp_pdf,2553,GANGA AT FATUHA,BIHAR,5800.0,,6.4,,,,
2018,nwmp_pdf,4301,"BAKHTIYARPUR- TAJPUR BRIDGE ON GANGA, ATHMALGOLA",BIHAR,6300.0,,6.4,,,,
2018,nwmp_pdf,1818,GANGA AT MUNGER,BIHAR,7000.0,,6.6,,,,
2018,nwmp_pdf,3117,GANGA AT U/S SULATANGANJ,BIHAR,7000.0,,6.7,,,,
2018,nwmp_pdf,1816,GANGA AT KAHALGAON,BIHAR,7000.0,,7.1,,,,
2018,nwmp_pdf,1080,GANGA AT BAHARAMPORE,WEST BENGAL,50000.0,,7.3,,,,
2018,nwmp_pdf,1054,GANGA AT PALTA,WEST BENGAL,50000.0,,7.3,,,,
2018,nwmp_pdf,1496,"YAMUNA AT KALANAUR, YAMUNA NAGAR, HARYANA",HARYANA,79.0,6.2,7.1,,0.1,,
2018,nwmp_pdf,1812,"RIVER YAMUNA AT OKHLA AFTER MEETING OF SHAHDARA DRAIN, DELHI",DELHI,490000.0,0.7,7.2,,,,
2018,nwmp_pdf,1499,YAMUNA AT,UTTAR PRADESH,130.0,5.6,7.2,,2.63,,
2018,nwmp_pdf,1069,YAMUNA AT,UTTAR PRADESH,3900.0,7.4,7.7,,1.24,,
2018,nwmp_pdf,1510,"TONS RIVER, H.P",HIMACHAL PRADESH,6.0,,7.2,,0.21,,
2018,nwmp_pdf,2627,BATTA BEFORE CONFLUENCE TO YAMUNA,HIMACHAL PRADESH,24.0,,7.6,,0.03,,
2018,nwmp_pdf,1064,"RAMGANGA AT KANNAUJ (BEFORE CONF.), U.P",UTTAR PRADESH,4600.0,5.1,7.5,,,,
2018,nwmp_pdf,2497,"RIVER KALI EAST AT KHARKHODA- PARIKSHIT GARH ROAD,",UTTAR PRADESH,120000.0,,7.2,,0.8,,
2018,nwmp_pdf,1065,"KALINADI AT KANNAUJ (BEFORE CONF.), U.P",UTTAR PRADESH,5800.0,5.7,7.5,,,,
2018,nwmp_pdf,1072,"GOMTI AT VARANASI, U.P",UTTAR PRADESH,14000.0,6.8,8.3,,0.3,,
2018,nwmp_pdf,1075,"SONE AT KOELWAR, BIHAR",BIHAR,6300.0,6.8,7.2,,0.3,,
2018,nwmp_pdf,3121,"SONE RIVER NEAR BANZARI, BIHAR",BIHAR,4000.0,7.7,7.2,,0.3,,
2018,nwmp_pdf,3127,"SONE RIVER AT BAHIYARA, BIHAR",BIHAR,4000.0,6.9,7.3,,0.3,,
2018,nwmp_pdf,3128,"SONE RIVER AT NASIRIGANJ DAM, BIHAR",BIHAR,5800.0,7.3,7.1,,0.3,,
